index	ms_level	rt
1	1	0.0004513685333333
2	1	0.004515994133
3	2	0.005561829333
4	2	0.007857634667
5	2	0.010251134933
6	2	0.0123551696
7	2	0.0144634528
8	1	0.016561050667
9	2	0.0184987568
10	2	0.0207863352
11	1	0.023211306667
12	2	0.024827731733
13	2	0.027113464
14	1	0.029512747733
15	2	0.031662712
16	1	0.034608429333
17	2	0.035875859467
18	1	0.038847910933
19	2	0.040085741333
20	2	0.042372996267
21	2	0.044764381067
22	2	0.046868376267
23	2	0.048978830933
24	1	0.051078519467
25	2	0.0530141864
26	2	0.055301602933
27	2	0.0576829496
28	2	0.059788850933
29	2	0.061899104533
30	1	0.064007153067
31	2	0.065949062133
32	2	0.068232460267
33	2	0.070586488267
34	2	0.072690388
35	1	0.074790101867
36	2	0.076728388533
37	1	0.079656763733
38	2	0.0809382192
39	2	0.083229791467
40	1	0.085598188533
41	2	0.087271309867
42	1	0.090193908
43	2	0.091483866133
44	2	0.093771088267
45	2	0.0960957976
46	2	0.098212353867
47	1	0.1003099928
48	2	0.102243488533
49	2	0.1045393296
50	1	0.106886906667
51	2	0.1085788736
52	1	0.1114827472
53	2	0.1127892544
54	2	0.115076462667
55	1	0.1174490816
56	2	0.119113755733
57	2	0.121403311467
58	2	0.123732388267
59	2	0.1258384368
60	1	0.127938116
61	2	0.1298830072
62	2	0.1321592016
63	2	0.1345091312
64	1	0.136602355733
65	2	0.138538078133
66	2	0.1408235152
67	2	0.143167112
68	2	0.145268886667
69	2	0.147377198133
70	2	0.149483570667
71	1	0.1515813376
72	2	0.153516636533
73	2	0.155804159733
74	2	0.1581227016
75	2	0.160226699467
76	2	0.162335221333
77	1	0.164440970933
78	2	0.166376256
79	1	0.169276333067
80	2	0.1705872072
81	2	0.172874461067
82	1	0.175220067467
83	2	0.176908040533
84	1	0.179805090933
85	2	0.181120092
86	1	0.184013315733
87	2	0.185334570667
88	2	0.187617508267
89	1	0.189969207467
90	2	0.191646441067
91	2	0.193936034667
92	1	0.1963065248
93	2	0.197977736533
94	2	0.2002628144
95	2	0.202616965867
96	2	0.204722967467
97	1	0.206822696533
98	2	0.2087584376
99	2	0.211047993333
100	2	0.213370682667
101	2	0.2154725328
102	2	0.2175808024
103	2	0.219689153067
104	1	0.221786869333
105	2	0.223723208267
106	1	0.226622157067
107	2	0.2279331224
108	2	0.230220073333
109	1	0.2325697952
110	2	0.2342490072
111	2	0.236544941067
112	2	0.238853010133
113	1	0.240948501867
114	1	0.245740508267
115	2	0.246775498667
116	1	0.2496963464
117	2	0.250990478133
118	2	0.2532755448
119	2	0.255604476533
120	2	0.257706401333
121	2	0.259816836533
122	1	0.2619143944
123	2	0.263866759467
124	2	0.266137555467
125	2	0.2684644704
126	1	0.270559843733
127	2	0.272496146933
128	2	0.2747830536
129	1	0.277168136267
130	2	0.278820498933
131	2	0.281105713333
132	2	0.283457562667
133	2	0.285561729333
134	2	0.287669881067
135	2	0.289778304533
136	1	0.2918820432
137	2	0.2938202384
138	2	0.296105110133
139	2	0.298538365867
140	2	0.3006401952
141	1	0.302740122133
142	2	0.304673798933
143	2	0.3069630392
144	2	0.309331786933
145	2	0.311435582133
146	2	0.313545928533
147	2	0.315652114133
148	2	0.317760587733
149	2	0.3198769656
150	1	0.321976725067
151	2	0.3239103816
152	2	0.326197664533
153	2	0.328578753067
154	2	0.330691202133
155	2	0.3327994992
156	2	0.334907640267
157	2	0.337015909067
158	1	0.3391136376
159	2	0.3410495672
160	2	0.343336702667
161	2	0.345709486667
162	2	0.347813522133
163	2	0.349923817067
164	2	0.352036249867
165	2	0.3541464976
166	2	0.35625482
167	1	0.358356665333
168	2	0.360288240533
169	2	0.3625755672
170	2	0.3650235664
171	2	0.367125219467
172	2	0.369235563733
173	2	0.371345878667
174	2	0.373456289333
175	1	0.375553886133
176	2	0.377487497067
177	2	0.379775002667
178	2	0.3822268896
179	2	0.384330762933
180	2	0.38643912
181	2	0.388553579733
182	2	0.3906638808
183	2	0.3927743296
184	2	0.394888737867
185	2	0.397015756
186	1	0.399115812
187	2	0.401049372
188	2	0.40333658
189	2	0.4057469832
190	2	0.4078486544
191	2	0.4099570784
192	2	0.412067293867
193	2	0.414175553333
194	2	0.416283744
195	2	0.418396271733
196	2	0.420500333333
197	2	0.422608906667
198	2	0.4247188904
199	2	0.426833359733
200	1	0.428931056
201	2	0.430876539467
202	2	0.4331520784
203	2	0.435601932533
204	2	0.437706025067
205	2	0.439816301333
206	2	0.441924466933
207	2	0.444037065333
208	2	0.446147305333
209	2	0.4482576056
210	1	0.450355290133
211	2	0.452290979467
212	2	0.4545762808
213	2	0.457017809867
214	2	0.459121976
215	2	0.461230050933
216	2	0.4633591272
217	2	0.465467390933
218	2	0.467575947733
219	2	0.469683894667
220	2	0.4717963648
221	2	0.4739045536
222	2	0.476012780267
223	2	0.478121112533
224	1	0.480220801067
225	2	0.482154330133
226	2	0.484442103467
227	2	0.486877062933
228	2	0.4889788976
229	2	0.4910896016
230	2	0.4931979008
231	2	0.495307973333
232	2	0.4974329152
233	2	0.4995412128
234	2	0.501651463733
235	2	0.503759751733
236	2	0.505868210667
237	2	0.5079784416
238	1	0.510075931733
239	2	0.512007375733
240	2	0.514296939467
241	2	0.516726041867
242	2	0.518829982933
243	2	0.5209403232
244	2	0.523050784533
245	2	0.525158967733
246	2	0.527267153067
247	2	0.529375659733
248	1	0.531491767733
249	2	0.533429504533
250	2	0.535715037067
251	2	0.5381149432
252	2	0.540218683733
253	2	0.542331159733
254	2	0.5444416944
255	2	0.546553913867
256	2	0.548660110667
257	2	0.5507704352
258	2	0.552878740533
259	2	0.554986968267
260	2	0.557095385333
261	1	0.5591929624
262	2	0.561128603733
263	2	0.5634203752
264	2	0.565785085067
265	2	0.567890595467
266	1	0.569988279733
267	2	0.571921961333
268	2	0.574209591733
269	2	0.576634409867
270	2	0.5787381216
271	2	0.580850550933
272	2	0.582958817333
273	2	0.5850670872
274	1	0.5871669808
275	2	0.5891007072
276	2	0.591389917867
277	2	0.5938501776
278	2	0.5959522624
279	2	0.598074906667
280	2	0.600183154133
281	2	0.602293510667
282	2	0.6043997032
283	2	0.6065100504
284	2	0.608624533333
285	1	0.610722182933
286	2	0.612655747733
287	2	0.614943169333
288	2	0.617353534667
289	2	0.619455298133
290	2	0.621563566133
291	2	0.623676076267
292	2	0.625786426933
293	2	0.627898806667
294	2	0.630021688533
295	2	0.632129889333
296	2	0.634240282933
297	2	0.636348472
298	2	0.638456760533
299	1	0.6405649272
300	2	0.6425025784
301	2	0.644790073067
302	2	0.647219113067
303	2	0.649320959467
304	2	0.651429252533
305	2	0.653537419467
306	2	0.655647716533
307	1	0.657745517867
308	2	0.6596789568
309	2	0.661966462667
310	2	0.664476550667
311	2	0.666582857333
312	2	0.6686910064
313	2	0.670799261067
314	2	0.672907563467
315	2	0.675013685867
316	2	0.677122058667
317	1	0.679226018933
318	2	0.681162892533
319	2	0.683451110933
320	2	0.685871660533
321	2	0.687975686667
322	2	0.6900840344
323	2	0.692192225333
324	2	0.694300516533
325	2	0.696419131467
326	2	0.698537852533
327	2	0.7006461008
328	2	0.7027544104
329	2	0.7048649088
330	2	0.7069729744
331	1	0.709076861067
332	2	0.7110145928
333	2	0.713300042933
334	2	0.715758199733
335	2	0.717862086933
336	2	0.719972502933
337	2	0.722084884533
338	2	0.72419544
339	2	0.726303484
340	2	0.728411816
341	1	0.730528330933
342	2	0.732461969333
343	2	0.7347512376
344	2	0.7371803168
345	2	0.739282011467
346	2	0.741390698667
347	2	0.743496508267
348	2	0.745604825333
349	2	0.747715203733
350	2	0.749823426667
351	2	0.7519337224
352	2	0.754042019733
353	2	0.756150260533
354	2	0.758258488533
355	1	0.760354141867
356	2	0.762289734133
357	2	0.764581728267
358	2	0.767002022133
359	2	0.7691060088
360	2	0.7712142296
361	2	0.773326677067
362	2	0.775435008
363	2	0.777543201067
364	2	0.779651462133
365	2	0.7817619096
366	1	0.783861824267
367	2	0.7857955248
368	2	0.788082634667
369	2	0.790532452267
370	2	0.792634236533
371	2	0.7947425728
372	2	0.796878145067
373	2	0.798990331467
374	1	0.801090139467
375	2	0.803023561067
376	2	0.8053113336
377	2	0.807692155467
378	2	0.809796171733
379	2	0.8119064944
380	2	0.814014723733
381	2	0.816125058933
382	2	0.818233362933
383	2	0.820341843733
384	2	0.822450124
385	2	0.824556021867
386	2	0.826668471467
387	2	0.828776668533
388	1	0.8308869008
389	2	0.832820434933
390	2	0.835105952
391	2	0.837516202133
392	2	0.8396179168
393	2	0.841728626933
394	2	0.843838673867
395	2	0.8459468784
396	2	0.848055427733
397	2	0.850163415733
398	2	0.852271662667
399	2	0.854379857067
400	2	0.856494415467
401	2	0.858602733333
402	1	0.8607003352
403	2	0.862633961333
404	2	0.864923403733
405	2	0.867341926667
406	2	0.869443887733
407	2	0.8715521992
408	2	0.873664644533
409	2	0.875774989867
410	1	0.8778726536
411	2	0.879808506933
412	2	0.882093661867
413	2	0.8845580568
414	2	0.886659925333
415	2	0.8887682024
416	2	0.8908764672
417	2	0.892986874933
418	1	0.895086588533
419	2	0.8970324744
420	2	0.899309765867
421	2	0.901713682933
422	2	0.903815551467
423	2	0.9059258664
424	2	0.908034180533
425	2	0.9101446408
426	2	0.912252749333
427	2	0.914361293867
428	2	0.9164693344
429	2	0.918579600533
430	2	0.920687870933
431	2	0.922798161333
432	1	0.924895880267
433	2	0.926833853867
434	2	0.929119068267
435	2	0.931626981867
436	2	0.933733325867
437	2	0.935839461067
438	1	0.9379371048
439	2	0.939871085867
440	2	0.942156217867
441	2	0.944572653333
442	2	0.94667648
443	2	0.948784703733
444	2	0.950892974933
445	2	0.953001285867
446	2	0.955109665333
447	2	0.957219870133
448	2	0.959330163467
449	2	0.961440606933
450	1	0.963556949333
451	2	0.965498885867
452	2	0.967775870933
453	2	0.9702028168
454	2	0.972304642133
455	2	0.974415245067
456	2	0.976523507467
457	2	0.978633649067
458	2	0.9807419168
459	1	0.982843681333
460	2	0.984779281067
461	2	0.987069066133
462	2	0.989493710133
463	2	0.991597653333
464	2	0.9937060248
465	2	0.995814274133
466	2	0.997939387467
467	2	1.000047367467
468	2	1.002155646933
469	2	1.0042638944
470	2	1.0063722368
471	1	1.008474131467
472	2	1.0104096328
473	2	1.0126929544
474	2	1.0151095128
475	2	1.0172115464
476	2	1.019319596
477	2	1.021428048
478	2	1.0235360808
479	2	1.0256443824
480	2	1.0277526424
481	2	1.0298735432
482	1	1.031975245333
483	2	1.0339087808
484	2	1.036202723467
485	2	1.038623224533
486	2	1.040724998133
487	2	1.042833320267
488	2	1.044945737067
489	2	1.047056086933
490	1	1.0491538224
491	2	1.051091868
492	2	1.053378922133
493	2	1.055766290933
494	2	1.057870256267
495	2	1.059980583733
496	2	1.062090933867
497	2	1.064207480267
