pcc	spc	cos	kdt	SA
0.8139572	0.750251802472384	0.8971629	0.5775407925403856	0.7087513
-0.063156545	-0.09560690876492259	0.06585191	-0.07848576036400595	0.041953027
0.9688849	0.8677619890069035	0.97708136	0.7328716077831474	0.86344033
0.89955264	0.745154410863427	0.9225455	0.6062896604509771	0.74779
0.94772357	0.894009957311199	0.965847	0.7673935899915197	0.8331396
0.8276176	0.7224254242162383	0.85470563	0.6165362593265116	0.6525248
0.64201444	0.6895229732346857	0.7180166	0.6077701994871214	0.5098997
0.67181116	0.7763691833121898	0.7599628	0.616959559245467	0.5495658
0.7596909	0.8410615873604103	0.8154919	0.6784062227693272	0.607067
0.9130947	0.8420281743863154	0.9456384	0.693799385570637	0.78912336
0.8839309	0.6012417379593836	0.910373	0.4963326079761037	0.7284105
-0.03372997	-0.16795226881995348	0.25798625	-0.1576320721888657	0.16611785
0.9495081	0.8188580648677619	0.9624798	0.703480592565078	0.8250577
0.9415801	0.8891338035661159	0.9644068	0.7494271316419133	0.829637
0.78559124	0.6785188431523627	0.81684	0.5852508167602318	0.6085523
0.7700568	0.8035904090068059	0.841287	0.6243835996485269	0.6364031
0.9000458	0.7619644319782504	0.9242447	0.6381556778305989	0.7506082
0.9271007	0.7199259664375944	0.9322392	0.6184648622843729	0.7642955
0.9659321	0.854886606349579	0.97342247	0.6880058383913533	0.8528979
0.98215246	0.7957386719481865	0.98410314	0.6561096816469653	0.8863347
0.28831616	0.5199971086768977	0.41939288	0.4573295603800236	0.27551407
0.97264427	0.9137874188297973	0.9836243	0.7418936012822236	0.88463086
0.95423776	0.8912596440891717	0.96533227	0.7722787418478558	0.83187956
0.93432236	0.8122584220314231	0.9494518	0.7101023532360945	0.79672
0.9753063	0.8919778941013133	0.98073566	0.7426755358613556	0.8748382
0.9907529	0.5904514764156044	0.99186534	0.4821016116970689	0.9187432
-0.27530363	-0.10582230502170938	0.033512563	-0.09851341054817479	0.02133882
0.9856308	0.6726286348327897	0.9878946	0.5187884097986519	0.9008429
0.8705975	0.5435392256509561	0.9022976	0.4384831839561583	0.7162416
0.97521955	0.8513268161612453	0.9825532	0.7380628984749628	0.8809069
0.77351844	0.7601232304412874	0.79310644	0.6343440269267203	0.5830752
0.95066196	0.8088372965036102	0.96844286	0.6667238299393691	0.8396412
0.79061335	0.799558959638406	0.84594285	0.6787053054716564	0.6419233
0.9889075	0.945982905982906	0.9876048	0.8461538461538463	0.8996606
0.92967707	0.7237606837606837	0.96104556	0.5261538461538462	0.8217237
0.95226955	0.5794839971951486	0.95360506	0.46990528291277545	0.80531883
0.9867588	0.6097190013412297	0.988289	0.49105019934132543	0.9024748
0.68666613	0.857583010079743	0.8373484	0.6800755883254	0.63179076
-0.06303087	0.6484760043322226	0.083474174	0.5029712831521933	0.053203225
0.99107	0.7243984118690378	0.9924203	0.5782676459104236	0.9215676
0.3044282	0.47542484177730754	0.5908346	0.37391673087988914	0.40240288
0.6107902	0.605435772680166	0.72704417	0.49286649198071775	0.518213
0.9894858	0.9097744360902256	0.9920512	0.7789473684210527	0.91967803
0.9242828	0.7982484525486432	0.9416355	0.6443815868826047	0.78142285
0.5783434	0.7310651500247706	0.7634541	0.5485368607116156	0.55299616
0.9783061	0.6847889763326171	0.97799486	0.5860748537357737	0.8661998
0.9407968	0.8507636683371332	0.9596582	0.7144963614358372	0.8185556
0.96703047	0.8980386229061385	0.9804182	0.7498155273545852	0.8738078
0.94240314	0.6371685238006963	0.9389189	0.5268289014643536	0.77634203
0.51590884	0.7271810720987554	0.65969825	0.5653221573575665	0.4586318
0.919581	0.8082619505456716	0.9352812	0.6859481559846821	0.76970696
0.96171176	0.8222380304789417	0.9715618	0.6983545831846726	0.8478118
0.8570112	0.5864226356611097	0.88917744	0.47565708852569627	0.69744515
0.955566	0.9331694589364163	0.9727273	0.8179657187326871	0.8509777
0.9858635	0.7720225733068459	0.9862299	0.6491151110168575	0.89422977
0.92038107	0.8231448705168461	0.9492572	0.6633343421112872	0.79632574
0.97992384	0.9073148126218947	0.983575	0.7979831627328976	0.8844569
0.9876085	0.909687395874139	0.9896015	0.8081901942077094	0.9081122
0.99729	0.5638932485671233	0.99742484	0.4204568947150374	0.9543027
0.893625	0.899790895660752	0.93691504	0.7478577214130238	0.77266407
0.9528919	0.8966502548791611	0.9718237	0.7223699481444322	0.8485176
0.86205983	0.6765257517731877	0.8834761	0.5240824407893337	0.6896063
