pcc	spc	cos	kdt	SA
0.9834855	0.9169865278913164	0.98800975	0.7844707664370824	0.9013166
0.9972634	0.9548872180451128	0.998003	0.8631578947368421	0.9597602
0.95588803	0.9524409102482587	0.96788603	0.8231948226348896	0.83822507
0.81831145	0.8034782608695652	0.89956385	0.6231884057971014	0.7122311
0.988655	0.9647081718553562	0.9916526	0.8571946154145231	0.9176861
0.8290762	0.8931471727958812	0.9123975	0.7112192093352798	0.7315422
0.9762167	0.9365971470642853	0.9819232	0.8139377294858752	0.87876946
0.66078514	0.5193592110936159	0.7525189	0.3821445835788081	0.54232275
0.97977364	0.8467931919463054	0.98480636	0.7454144993771475	0.88888377
0.93789345	0.9441592065786599	0.955758	0.8449259033400954	0.8099241
0.9762542	0.8912100851348597	0.9831093	0.7759678696536543	0.88282573
0.9754807	0.8605684911537166	0.98269004	0.7106656213265705	0.88137627
0.9590607	0.9599655506872561	0.9775348	0.8415426192018504	0.864803
0.99338764	0.9023076923076924	0.99376017	0.7533333333333332	0.92884463
0.96172506	0.8162223000949751	0.9747822	0.6848441386570183	0.85672665
0.87539756	0.9135161173644979	0.92589223	0.7687184398089025	0.7533698
0.987285	0.9478614951603842	0.99007934	0.8594799233872417	0.910252
0.9277625	0.9346169634184518	0.95407283	0.8026734781232456	0.8063104
0.92598975	0.7211780121648966	0.94644856	0.5608995088718687	0.79071504
0.9369144	0.9285562442809138	0.96745896	0.7804277362011062	0.83714706
0.922228	0.7542573083164821	0.943862	0.6056756834393304	0.78567326
0.84382117	0.8791123319610988	0.8881042	0.7340056307937926	0.69595534
0.91565335	0.9082149333061614	0.95893985	0.7680054621110385	0.81693614
0.96755326	0.9292662179590337	0.97732365	0.8150053427298212	0.86416686
0.20698231	0.5281901693587641	0.5327058	0.5964320793656581	0.35764956
0.9178835	0.9276922179263372	0.9433205	0.7826908981308054	0.7846321
0.9657224	0.8732046867200242	0.9733189	0.7033391716221727	0.8526102
0.96729124	0.6263157894736843	0.9671003	0.49707602339181284	0.83624715
0.9196311	0.8738935926540394	0.9577402	0.6977224638601589	0.8142622
0.5827533	0.7461036329888244	0.6964863	0.6438850592886761	0.49050862
0.97681594	0.9455001022473523	0.9829931	0.8337700005355814	0.8824223
0.9192531	0.8806015319605233	0.9469553	0.7224207485196823	0.7917166
0.9733553	0.8721090310618123	0.98209333	0.7617293877957317	0.879343
0.8011365	0.892523786917901	0.8726239	0.7240521336304997	0.6751667
0.85583496	0.8345485859931145	0.90360194	0.665653075628752	0.7181738
0.9701292	0.76771257262666	0.9748921	0.6261764227612819	0.8570404
0.99264336	0.9580083246183274	0.9946156	0.8549888550589666	0.93390656
0.96847546	0.8456192588376238	0.9734824	0.6976223242715709	0.8530645
0.96143234	0.9392666873900148	0.9669906	0.8371088087016523	0.8359728
0.9457356	0.9012388185403857	0.9559827	0.7485030987326105	0.8104111
0.869283	0.7314596417666103	0.9065325	0.5912565248314023	0.722561
0.89752924	0.7939410388165398	0.9210317	0.6241251378293343	0.7453042
0.9610282	0.8503358199403838	0.9646653	0.6983902068329384	0.83026046
0.84773356	0.8171505100355663	0.8798753	0.6777177874872539	0.68474805
0.95155174	0.9148685837370938	0.96556544	0.7956600627155525	0.8324492
0.9871359	0.9677685158164772	0.99031156	0.8740100670507361	0.9113103
0.9805398	0.9584846724861378	0.98583776	0.8313856449279927	0.89273083
0.9810629	0.8955552031507827	0.98642284	0.7500068878499859	0.8949751
0.9931349	0.9408782846325896	0.99466455	0.8118980231791352	0.93420786
0.8772948	0.8934195067898287	0.92705035	0.7306945019022022	0.7553288
0.9762527	0.9349331931951431	0.98284644	0.8209379681945269	0.8819149
0.9655411	0.8470678674241424	0.9711089	0.7020432908849333	0.846599
0.5717951	0.7348238378000749	0.68179715	0.6000960653941122	0.47760266
0.99670637	0.8732865710856448	0.99617213	0.7355046005550242	0.94427985
0.94570726	0.9411059605632034	0.9557031	0.8309551159792682	0.8098054
0.93733793	0.8436530843431741	0.95870996	0.6875165780494592	0.8164208
0.84109676	0.8895825906049598	0.90283275	0.7453649478227085	0.7170328
0.77998567	0.8610150260623308	0.87705624	0.7557799130763722	0.6809919
0.9843806	0.9222025789699003	0.98818773	0.7831377993905188	0.90205324
0.9502924	0.9511302935309689	0.9667069	0.8412094642868544	0.8352654
0.8190563	0.7645460849756733	0.8490479	0.620276875512817	0.6456474
0.90605325	0.7718721800660738	0.92145836	0.6497389194805365	0.7460025
0.6028459	0.7809094359237853	0.7124147	0.6317396794759962	0.5047969
0.8964736	0.9195114055526376	0.9538046	0.7536275960593901	0.80574125
0.9171007	0.7457082149063725	0.9393418	0.6051395776127991	0.7771257
0.467355	0.557862020183284	0.59562	0.4109752385222551	0.40618712
0.96032953	0.9107671688040505	0.9741471	0.7785418346778358	0.8549259
0.9283513	0.9083865928897467	0.9384799	0.757447548027256	0.77553135
0.99095106	0.9518750067993662	0.9933746	0.8332269684339714	0.92667675
0.9890097	0.8753791774218945	0.989438	0.7510989016882545	0.9073914
0.9879918	0.9055836390263408	0.9903207	0.7558062701094969	0.9113521
0.9733814	0.933149975983371	0.9824373	0.8171278897983005	0.8805109
0.8718536	0.8222824418751778	0.88988435	0.6773140646828185	0.6984302
0.95590466	0.8020635637022446	0.96499234	0.6359013307186251	0.8310525
0.9658344	0.7931793712617402	0.9746297	0.6127429605842891	0.8562922
0.98966455	0.9751482838857269	0.9931239	0.8859787588625117	0.92530084
0.9227029	0.8742067974625977	0.94301367	0.7056841738076368	0.78404427
0.9302348	0.8862883695101939	0.9425697	0.7513952617804318	0.7831964
0.9178151	0.879974425830262	0.94137686	0.7177115647040182	0.7809343
0.99088913	0.9575893724157672	0.9931449	0.852071299182969	0.92541534
0.9695515	0.8838804416202007	0.97399735	0.7618458445834635	0.8545045
0.8899598	0.8161077216433692	0.9169124	0.6833021458018247	0.7386532
0.987045	0.9380994830595403	0.9901134	0.8142749676787436	0.9104063
0.95799243	0.8847087687942079	0.9699841	0.7426348067799091	0.84362656
0.96996963	0.8385954161213501	0.9758957	0.6747545541472757	0.85993856
0.87625855	0.7775305238463716	0.8954626	0.628050600509623	0.7063101
0.9869107	0.9520182607449071	0.9912955	0.8365701096052395	0.9159414
0.9818927	0.7797837672280918	0.9868045	0.6483728186876188	0.89646506
0.98469585	0.9036042222106725	0.9890144	0.8114882932564077	0.90554917
0.93425846	0.8778188349096767	0.9529893	0.7528056578319048	0.8040209
0.87131053	0.8628060905175903	0.9176248	0.69602424831331	0.7397919
0.95119524	0.9641704147833153	0.96527696	0.8724211055628364	0.83174473
0.9643586	0.8766294357790112	0.9734929	0.7452984943781251	0.8530938
0.90498346	0.8913501294043098	0.9370179	0.7282408498589763	0.7728515
0.71149534	0.7668212618400649	0.75825524	0.5898737719684866	0.5478958
0.17836414	0.5780629909593262	0.34282574	0.46343921330750254	0.22276807
0.9108273	0.6723709277820425	0.93302214	0.5406973824723798	0.7656769
