pcc	spc	cos	kdt	SA
0.9401942	0.7298738624790133	0.9414686	0.5991593061364808	0.7811074
0.9772583	0.9089057710104517	0.9854316	0.7847083507693771	0.8911998
0.9581985	0.9238227852174598	0.97102225	0.7975322515783875	0.84636796
0.779491	0.8001061261481366	0.85560405	0.6201094614035575	0.6536281
0.95868313	0.8292383166064455	0.9705627	0.7059669422259632	0.84514856
0.9874185	0.9365438611110823	0.98962903	0.8107671994709407	0.9082342
0.9758442	0.908339396123983	0.9800135	0.7652125281868732	0.872506
0.7701142	0.7439206468273984	0.85149	0.5585812268712466	0.6486012
0.93012166	0.7650071331302568	0.9432028	0.6395650696065801	0.78440636
0.61716676	0.7422372707570063	0.739105	0.5603832944150426	0.52950263
0.9702137	0.9100551751652184	0.9771941	0.7521243260867239	0.8637778
0.9848973	0.908428845274663	0.98884994	0.775829393863815	0.90484357
0.9308603	0.8933906979055293	0.9541062	0.7348256390756474	0.80638134
0.9620416	0.948565769311189	0.9674332	0.8510822510822511	0.83708227
0.9497274	0.9329931153659629	0.96518016	0.7978486256139419	0.831509
0.9095002	0.8144971191920186	0.9318968	0.6614233152414146	0.76369387
0.94266284	0.9458263055008896	0.9527878	0.8176674873900757	0.80359805
0.9630037	0.8927415862456338	0.974426	0.7444076818284299	0.85571384
0.9261196	0.8766901903162493	0.9368296	0.7480028571012803	0.7725086
0.98283184	0.9514659953558473	0.9887038	0.8512003450443227	0.9042208
0.94536805	0.9307424109906728	0.9616497	0.796847721119944	0.8231206
0.988901	0.8993171943417926	0.9923843	0.7726744751076609	0.92138135
0.97850204	0.9113571404428379	0.9832548	0.7966035730555219	0.8833329
0.9212812	0.8809270520379716	0.94575685	0.7360710728994401	0.78935534
0.9068615	0.9309970803791098	0.9400759	0.7890538797330309	0.7784923
0.8018916	0.8068144562341037	0.8432682	0.6575242606196855	0.6387429
0.98384005	0.9455338924750494	0.9881539	0.8094679742716678	0.9019127
0.96764344	0.9579375924231308	0.9733393	0.863979537604576	0.85266685
0.98760355	0.9628643760817789	0.99114233	0.8680596722324063	0.9152039
0.92459077	0.8758046050198512	0.93709373	0.706461959531418	0.77298975
0.93460643	0.9286882882746177	0.94633466	0.7947319962633064	0.7904905
0.9544298	0.8921638550044935	0.9719348	0.7432903552880127	0.84881794
0.8413258	0.8006079238558717	0.8724946	0.6613173363127812	0.67499816
0.9709513	0.8149448711737723	0.97740746	0.6612523171272784	0.86441904
0.89593726	0.7431227038898193	0.9170293	0.6051335127419688	0.7388398
0.94351524	0.9470823076748723	0.9627813	0.8305216499784996	0.8257664
0.9112574	0.7583585242544638	0.9266022	0.6216033746917589	0.75456893
0.9615389	0.9004708188040017	0.9697532	0.7681891824995327	0.8430232
0.9688893	0.822248980463329	0.97476053	0.6797401669258177	0.8566648
0.97112215	0.8709754731132466	0.9798544	0.7468364239407449	0.87199795
0.93616945	0.9341865489545366	0.9584984	0.8035725698907018	0.81594783
0.95217246	0.9002169494039666	0.964362	0.7719944963265483	0.8295292
0.97597	0.8860146592662329	0.98084444	0.7658268876447594	0.8751932
0.9539533	0.8704443368065697	0.96522903	0.7089114635457633	0.83162796
0.9694596	0.9014257344242949	0.9776876	0.7552614789886379	0.8652654
0.9827436	0.9333867954814371	0.9854688	0.7895509041640458	0.8913392
0.96064216	0.9481104298526847	0.9726465	0.822960156986885	0.85075605
0.9382193	0.9093223604632232	0.9555104	0.7909509874362043	0.809389
0.9938317	0.9120803397420093	0.9952066	0.8026087542205381	0.9376422
0.9800218	0.8889113426227527	0.98606175	0.7624615030908168	0.8935845
0.8949123	0.847580147544096	0.930858	0.6791736465556645	0.76187736
0.9650693	0.784342492374333	0.9692366	0.6738117539576223	0.8416814
0.9301801	0.9370538916768192	0.9418923	0.8074115737109723	0.78190905
0.9637102	0.9529760841893454	0.97373426	0.8337276038953271	0.8537671
0.9565673	0.8613129479443863	0.9651773	0.7062753900640918	0.831502
0.9465897	0.8756215881702909	0.9603611	0.7223331412350239	0.82015395
0.95508933	0.8876191322460791	0.96925217	0.7290629531098844	0.84172165
0.845897	0.5763447936646173	0.8622647	0.45108891930501616	0.6619091
0.92579496	0.9109772754404789	0.95692194	0.7607414566740669	0.81245965
0.9541081	0.800059834446093	0.96279734	0.6747352604927946	0.8258042
0.8375142	0.5631620592063578	0.85325634	0.44391940652406936	0.6507515
0.9694134	0.7900347134513539	0.97509885	0.6454335797204465	0.85763276
0.96849	0.9602681554242926	0.9776391	0.8550288839359258	0.86511844
0.88118523	0.9454041897471992	0.9306606	0.8055666007260122	0.7615336
0.9758986	0.8966489476456856	0.9794165	0.7231415384783362	0.87060946
0.9550527	0.8447228498126517	0.96182334	0.68229147528785	0.82352406
0.7274867	0.5363575582515058	0.8496262	0.4361041758054345	0.64634484
0.9424727	0.8854244909703269	0.95954233	0.7108103057239996	0.8182934
0.9428619	0.8684747203465953	0.95884	0.699875241181034	0.81671214
0.968648	0.9644665582510173	0.9748034	0.8536948372565643	0.856787
0.9364542	0.8445860097016605	0.95337903	0.6835923125505685	0.8048414
0.898373	0.8888216261350591	0.93054885	0.7062937062937062	0.76133925
0.8993289	0.873380750293493	0.9260446	0.7282677492409236	0.7536267
0.97004586	0.9241387872704729	0.9759444	0.7801793287446533	0.8600807
0.9710274	0.8994112237430963	0.97915447	0.7374612203094428	0.8697856
0.9842464	0.9084596492809364	0.98951805	0.7894858713161255	0.90774363
0.96840143	0.9076475682915106	0.9741686	0.7605987660922618	0.8549865
0.9114197	0.8442646425250635	0.9296346	0.6878102688445329	0.7597547
0.99198604	0.9325848734326375	0.99325705	0.7996616093440332	0.9260285
0.9227309	0.7924132087660724	0.93827045	0.6349792823712566	0.7751456
0.98323107	0.7992746759668148	0.9864913	0.6679576892703956	0.8952409
0.9356805	0.9688086211219149	0.9590276	0.8592243207364909	0.8171332
0.99489796	0.9354132910807519	0.99666417	0.8280856257350039	0.94798625
0.9651471	0.879004841953619	0.9729018	0.7260910751485571	0.8514575
0.9935129	0.9574342781800956	0.9953309	0.8693409459366227	0.9384569
0.97653276	0.9063252531446232	0.9835069	0.7839077907537804	0.884217
0.9629227	0.9269888199189171	0.9738736	0.7949518819508263	0.8541572
0.93921524	0.9205355556916044	0.9609809	0.7748250115120895	0.8215748
0.944505	0.8871630108451314	0.95781565	0.746155950369145	0.8144293
0.9727095	0.8205895141356057	0.9781023	0.7023218819995467	0.8665281
0.95214176	0.822316752119221	0.9628424	0.6968056900949475	0.82591033
0.97924376	0.9668807343983604	0.9863993	0.8631117323400789	0.8948839
0.89061683	0.713108804197516	0.91305315	0.5727764762871022	0.73256385
0.9817961	0.9328637328608838	0.9860287	0.7977385402635907	0.893458
0.96373993	0.8944354311184814	0.9731033	0.7521714687818679	0.85201323
0.96605307	0.8942910454239431	0.97523034	0.7576167065100096	0.85801065
0.814661	0.8431993651914158	0.8637139	0.6902896388147582	0.6637353
0.94231576	0.8648871285628644	0.94936377	0.7129980750002262	0.7965416
0.9723995	0.9608152399589123	0.9843248	0.8407626818893826	0.8871321
0.95406806	0.7769363938881406	0.9542891	0.6746306805405126	0.8067705
0.83448195	0.849730506454024	0.87855804	0.701294582625896	0.68298787
0.9707672	0.9383972110281025	0.9793903	0.8101725960864159	0.8705269
0.88603234	0.8716965381994093	0.9072075	0.7527996856451036	0.7235806
0.96187896	0.834351981836189	0.9724935	0.7005310117657618	0.8503375
0.9850694	0.9340104306656016	0.9877052	0.7936103732174598	0.9000685
0.9953976	0.8933409369829688	0.9962163	0.7694837640638654	0.94460243
0.99199593	0.9413348895038238	0.9925044	0.8247089956683096	0.9220045
0.969038	0.8749550764482023	0.97612965	0.7163279717599775	0.86062264
0.99852306	0.9630093794268574	0.9987669	0.8534799901845884	0.96838164
0.97693026	0.9742942512504863	0.9830289	0.8865004142321137	0.8825464
0.9800042	0.9116209745850982	0.98437524	0.7440659145620316	0.88731426
