pcc	spc	cos	kdt	SA
0.377741	0.6999767852751012	0.5630297	0.5216383140357566	0.38072872
0.9769004	0.9069445263818623	0.9827224	0.7728876961459814	0.88148755
nan	nan	nan	nan	nan
0.98490417	0.9227225028168957	0.9875727	0.8036204364037824	0.8995306
0.95926756	0.8149595220055417	0.9676019	0.6786016361390556	0.83750707
0.8842858	0.7542708276684198	0.90397537	0.633722610926878	0.71872926
0.346813	0.8149212590255561	0.42225438	0.639245133978257	0.2775222
0.9847257	0.9485261588038908	0.9894458	0.8535946093990904	0.9074257
0.93082213	0.85098728207192	0.9357506	0.6661735489423426	0.7705528
0.6822729	0.586991843686999	0.74207044	0.43945409710560523	0.53231204
0.9124091	0.8151484976270023	0.941164	0.6704844137336475	0.78053296
0.59460396	0.6371572728835494	0.69901776	0.4988905179413104	0.4927584
0.88059026	0.7389088864179765	0.9042568	0.6108730408651121	0.71914864
0.7921623	0.7359474568992698	0.8494478	0.5860968648282684	0.64612955
0.67749155	0.8988882672959464	0.75019056	0.7894888189551592	0.54007655
0.6476121	0.8163877364853406	0.70654833	0.6246677438525142	0.4994974
0.9053291	0.8644119645624679	0.9337403	0.7412293423535186	0.76695085
0.84541297	0.7882371648086446	0.8954003	0.6300746745781965	0.70622104
0.9903865	0.8284818222140591	0.99164915	0.7159441772294276	0.91766906
0.9346212	0.7109190443045935	0.9434736	0.5789532463875221	0.7849259
0.9289245	0.9225612177809625	0.94394135	0.8153260149373208	0.78582615
0.95089066	0.8458620109774523	0.9638225	0.6817173124912252	0.82823586
0.95731294	0.7462655222837231	0.96848726	0.6233602786172311	0.8397547
0.54316306	0.8909121861667458	0.66561544	0.7674532352784156	0.4636618
0.5444878	0.8917684208483095	0.6667927	0.7674532352784156	0.46466672
0.9854785	0.9306764107083422	0.9886179	0.8192072800288653	0.90385664
0.97760195	0.7949333490248485	0.9811478	0.6500941334039616	0.87618864
0.83612555	0.8922651530738357	0.873311	0.7697723013529509	0.6760634
0.973397	0.9173177919592488	0.9825913	0.8026497106706396	0.88103735
0.96627027	0.8534416844283219	0.97025865	0.6905587016592739	0.84434694
0.76380897	0.7899685187948446	0.89736557	0.6163207369910294	0.7090435
0.92863446	0.6123253194741911	0.9473464	0.5093519740113984	0.7924927
0.93851405	0.8742085819092413	0.9547882	0.7241548905978447	0.8078365
0.9093888	0.8983076958769087	0.9396538	0.7286098836169627	0.77770555
0.89297557	0.8922769635400406	0.9440344	0.7427956809140075	0.7860057
0.4534816	0.7559297161159465	0.57405424	0.5981716036467346	0.38926035
