pcc	spc	cos	kdt	SA
0.9955882	0.8538264506579409	0.9963709	0.731126155013931	0.9457468
0.9594907	0.9048623283201834	0.9663718	0.7789160671416505	0.8344338
0.9987388	0.9536635104320105	0.9988281	0.8725473505695482	0.9691766
0.87742704	0.7721837070956686	0.9263555	0.6202174844450158	0.7541516
0.9682841	0.6666666666666667	0.9782201	0.5294117647058822	0.8668889
0.9701404	0.8573345955045686	0.9714977	0.7268547557869756	0.8476397
0.997653	0.8918763206736696	0.9978787	0.7694837640638655	0.958526
0.9094159	0.8742777885989091	0.9346461	0.7264243303278792	0.7685672
0.96186286	0.8415045683432629	0.9771157	0.6839855680567695	0.86354303
0.9438057	0.833400391235066	0.9587904	0.6814042460725803	0.816601
0.97799546	0.9115721741727186	0.98092806	0.7661417161156399	0.8754668
0.94666076	0.8815389073848939	0.9607412	0.7467533711260862	0.82102406
0.7243443	0.7284553475253122	0.8461088	0.5781744669956589	0.64212143
0.9546835	0.958637003831783	0.9800794	0.8449259033400954	0.8727172
0.98506445	0.9525283797729618	0.98987025	0.8431372549019609	0.9093095
0.9127503	0.9577120913227225	0.9502126	0.8258411607677475	0.7982687
0.94883347	0.7330951229313202	0.96555555	0.6152160516887512	0.832425
0.99225444	0.8861870173107212	0.9936935	0.7588376215202668	0.92846495
0.9946914	0.9383369280147672	0.99072415	0.8310394493741199	0.91322225
0.97608805	0.9818181818181818	0.9855677	0.9272727272727274	0.8917104
0.9951577	0.9351105914178378	0.99625504	0.8377322249637107	0.944887
0.9254156	0.8089388249255379	0.9460075	0.670844483185601	0.789847
0.8040302	0.46088499581286035	0.84868544	0.3923291536347127	0.64521086
0.99791485	0.8286893704850361	0.9982221	0.7254901960784316	0.96203256
0.99317974	0.952166479438449	0.9949528	0.8440722199302098	0.9360113
0.9949373	0.9795014022931412	0.9960705	0.9174698042719671	0.94354457
0.9866502	0.9656130180306802	0.989667	0.8645341216049527	0.9084026
0.9888096	0.8597217606854516	0.99243194	0.7335117881143434	0.9216279
0.9745613	0.9086130025137436	0.98504406	0.7551918137651079	0.8897586
0.9492152	0.9358637343422804	0.971577	0.8172536479247934	0.8478527
0.9752992	0.9650245135253144	0.98684746	0.8812695583819807	0.89663416
0.98567796	0.9819309517124232	0.9912027	0.93115254584815	0.91549385
0.9992882	0.9545454545454546	0.99884546	0.8545454545454545	0.9694056
0.99928236	0.9703897613415771	0.9988674	0.9174698042719671	0.9696977
0.92953205	0.9237430038129449	0.9543504	0.8049608402981895	0.80690116
0.95974237	0.8649658470507691	0.9677834	0.7468749974993024	0.83796537
0.85083157	0.9066028480886814	0.90760577	0.7722787418478558	0.7241839
0.8901882	0.9078019433548892	0.9249227	0.7789621985578676	0.7517412
0.98748285	0.9699925627177416	0.9916663	0.8816552712460904	0.9177538
0.8875727	0.8410677998713362	0.9496341	0.6481357265881276	0.79709005
0.9922273	0.9635898914455797	0.9934084	0.85853540741119	0.9268642
0.9076339	0.9161703096566731	0.9456297	0.7671124679351382	0.7891063
0.65422404	0.5799972216025121	0.74992156	0.43704152091682436	0.53981763
0.8590807	0.8682689406117675	0.94879794	0.6868040412137382	0.7953982
0.7829752	0.8177422904919736	0.8742019	0.6600983619844495	0.6772295
0.96874076	0.9439279633531364	0.97574466	0.8643325211229224	0.8594986
0.970063	0.8678571428571429	0.97622424	0.7142857142857143	0.86090016
0.99726	0.8664835685642013	0.99725574	0.7318139069292985	0.95282555
0.99392956	0.7746034496448364	0.9935646	0.6772962119561564	0.927737
0.87051696	0.8227533512074423	0.908213	0.6751940240943224	0.72510624
0.96952736	0.7925022051281094	0.97607183	0.6257862187747439	0.86045325
0.9724378	0.9595564755864815	0.9888877	0.8468360508169394	0.9050053
0.9802787	0.9256965944272446	0.98648936	0.803921568627451	0.8952333
0.88472474	0.7143245507936762	0.91319835	0.5746523559730093	0.7327906
