pcc	spc	cos	kdt	SA
0.8619994	0.8571428571428572	0.95284855	0.7142857142857142	0.8037254
0.95855826	0.880952380952381	0.9861673	0.7142857142857142	0.89398915
0.9669367	0.9047619047619048	0.98897034	0.7857142857142856	0.9053597
0.8882965	0.880952380952381	0.96233404	0.7142857142857142	0.824716
0.88169956	0.9047619047619048	0.9600441	0.7857142857142856	0.8194313
0.34595966	0.36699071802131183	0.55820405	0.299572344757639	0.37701875
0.34988993	0.32653504831817515	0.5569521	0.2710416452569115	0.3760587
0.8877999	0.809461100193995	0.93454427	0.7302967433402214	0.76838493
0.9903108	0.9833333333333333	0.9958317	0.9444444444444445	0.9418534
0.97365004	0.9288784237188525	0.98872405	0.816982446237566	0.9043069
0.96339566	0.9264501099011717	0.9799911	0.8740830418336487	0.8724344
0.9682503	0.9264501099011717	0.9823421	0.8740830418336487	0.88018656
0.9320151	0.8753839828992931	0.9652871	0.764093177458341	0.8317694
0.9126154	0.7050845291118119	0.9280119	0.6134100392656417	0.75696665
0.9104773	0.7050845291118119	0.9249085	0.6134100392656417	0.7517174
0.9178424	0.7050845291118119	0.9299187	0.6134100392656417	0.7602461
0.91640335	0.7050845291118119	0.9280641	0.6134100392656417	0.7570559
0.39284325	0.5003285108303057	0.67024183	0.3947710169758614	0.46761924
-0.10322095	0.30694573832276906	0.14435548	0.3273268353539886	0.09222174
0.21024877	0.27386127875258304	0.6456671	0.26148818018424536	0.44684124
0.9604917	0.5396407334626633	0.96413356	0.4868644955601476	0.8289804
0.45996475	0.6691450839745573	0.6853913	0.47673129462279606	0.4807377
0.8812679	0.6727043663361241	0.9095554	0.5085133809309825	0.7271553
0.7968737	0.5966941897186163	0.87776864	0.45760431532242934	0.68193734
0.8063341	0.7572378034072856	0.87981075	0.669438681395203	0.6846616
0.79910755	0.6611119160302902	0.8809659	0.5512459105263765	0.6862122
0.8532869	0.7572378034072856	0.8915855	0.669438681395203	0.70081294
0.6142318	0.5659799760886717	0.7878037	0.5229763603684907	0.57756376
0.38380605	0.25869811957950295	0.5992042	0.24029618753167464	0.40903246
0.24426961	0.49737362862368756	0.45074067	0.41192627728581727	0.2976802
0.14052281	0.4352019250457266	0.35785648	0.3295410218286538	0.23298466
-0.043861378	0.007251137838120374	0.32507223	0.0	0.21077728
